Ostan,Shahrestan,Bakhsh,Shahr,Abadi,Family,Population,Male,Female
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,انجيرک,27,90,46,44
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,چنارسفلي,11,37,21,16
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,دره بادام سفلي,7,20,12,8
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,دره بادام عليا,7,35,15,20
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,دول معصوم,15,54,29,25
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,زنيلان عليا,28,104,49,55
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,زنيلان سفلي,27,99,44,55
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,سراييلان سرقلعه,26,108,63,45
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,سگري,*         ,*         ,*         ,*         
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,گاومره,29,98,57,41
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,گلستان,44,148,80,68
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,فريادرس,5,15,7,8
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,ملک حسن ياريجان,11,34,19,15
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,نوراز,4,18,8,10
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,ياريجان سفلي,9,33,18,15
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,ياريجان عليا,29,92,48,44
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,تازه ابادسراييلان,23,82,40,42
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,چشمه کبودچنار,25,81,45,36
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,چنارعليا,12,45,28,17
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,چناروسطي,25,87,56,31
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,دوردشت,60,188,92,96
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,ده موسي,45,146,76,70
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,بان رمضان,21,82,44,38
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,پرگلي سفلي,9,27,13,14
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,پرگلي عليا,18,76,33,43
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,چشمه سرخ قبربابا,10,44,20,24
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,چشمه کبودعليا,9,33,17,16
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,دارونه,5,16,11,5
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,سراب کريان,26,83,39,44
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,سرزل,28,116,51,65
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,سولاب,0,0,0,0
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,شاه ولي,0,0,0,0
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,شجاع,4,18,12,6
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,طويله سفلي,*         ,*         ,*         ,*         
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,طويله عليا,6,22,10,12
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,قلعه سرخ,12,53,33,20
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,کريان,20,72,38,34
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,کلک سفلي,0,0,0,0
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,کلک عليا,*         ,*         ,*         ,*         
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,گله زرد,4,11,5,6
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,گراب,0,0,0,0
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,گلان,0,0,0,0
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,لاله بگ,5,18,13,5
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,مزرعه دهران,0,0,0,0
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,ميانرود,7,28,16,12
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,ميرحسن,33,116,52,64
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,ورگچگه زيد علي,*         ,*         ,*         ,*         
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,ملک زيد قلعه چهر,0,0,0,0
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,بربلوطستان پلکانه,15,55,29,26
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,تازه ابادخليفه,0,0,0,0
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,تلل,45,167,87,80
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,چشمه کبودسفلي,6,32,18,14
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,خوبياران سفلي,15,63,37,26
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,خوبياران عليا,64,239,132,107
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,سرجوب,60,230,115,115
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,گليانه علي باقر,78,288,137,151
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,مارخور,4,18,11,7
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,مي مي,*         ,*         ,*         ,*         
کرمانشاه,کرمانشاه,فيروزاباد,سرفيروزآباد,                                                                                                                                                                                                        ,"2,999","11,314","5,832","5,482"
کرمانشاه,کرمانشاه,فيروزاباد,سرفيروزآباد,دارامرودسفلي,32,124,56,68
کرمانشاه,کرمانشاه,فيروزاباد,سرفيروزآباد,دارامرودعليا,31,118,58,60
کرمانشاه,کرمانشاه,فيروزاباد,سرفيروزآباد,سرپوزل,17,65,30,35
